id,nombre,fecha_nacimiento,email,telefono,direcciones,riesgo_acumulado,rol
7dbf7b95-3e3c-4f99-9832-33ed53017669,Cliente_2544,1992-11-04,cliente_2544@test.org,+36-512-3944502,"[""Av. Los Pinos 374""]",51.16,regular
c4ecb006-a5dd-490a-b188-b2855ac706f0,Cliente_2545,1985-11-07,cliente_2545@test.org,+43-111-8346724,"[""Av. Los Pinos 668""]",29.69,regular
2bfccbf0-79be-4fbf-908c-80744207d92e,Cliente_2546,1952-08-25,cliente_2546@mail.com,+60-277-9442168,"[""Calle Falsa 202""]",32.16,regular
b8e3a18f-7689-4a91-8ae9-cb7df381f178,Cliente_2547,1963-12-29,cliente_2547@example.com,+76-631-6337222,"[""Av. Los Pinos 918""]",35.68,regular
0ab190c6-1302-4297-856f-c9b7428a79fe,Cliente_2548,1967-06-21,cliente_2548@example.com,+89-766-1182328,"[""Av. Los Pinos 854""]",67.43,regular
3f82944f-1b4f-41e0-9db0-7f1f3cf5db94,Cliente_2549,1965-01-26,cliente_2549@test.org,+29-296-8701713,"[""Av. Siempre Viva 715""]",10.32,regular
a7f3e718-bedd-4a22-b92b-7f310a28f1f1,Cliente_2550,1995-10-14,cliente_2550@mail.com,+19-495-3135442,"[""Av. Los Pinos 25""]",20.83,regular
4d67f8c6-3615-4af6-9f04-4a6b9b8502af,Cliente_2551,1983-04-27,cliente_2551@test.org,+26-167-3028014,"[""Av. Los Pinos 617""]",97.76,regular
3b0041db-6556-44f7-ad22-e8fb4693f69e,Cliente_2552,1977-10-16,cliente_2552@mail.com,+15-782-5131351,"[""Av. Siempre Viva 87""]",58.13,regular
16597d32-8dcd-4eb3-af3b-99b5a40b031c,Cliente_2553,1964-12-03,cliente_2553@example.com,+97-662-6037315,"[""Av. Siempre Viva 179""]",2.34,regular
b0613b2f-ff22-4358-b7bf-b679767f72fe,Cliente_2554,1973-01-30,cliente_2554@mail.com,+91-891-4485138,"[""Calle del Sol 273""]",16.9,regular
1616a6d1-dd46-475e-8760-fbb1e92f0be8,Cliente_2555,1989-11-11,cliente_2555@mail.com,+77-982-9967105,"[""Calle Falsa 40""]",29.74,regular
4c9e3866-f29d-4742-a59c-73a964d0fedd,Cliente_2556,1981-07-27,cliente_2556@test.org,+27-146-4726839,"[""Calle del Sol 859""]",62.44,regular
4fd2742c-f89c-4ae3-9cab-3e909d085265,Cliente_2557,1950-02-01,cliente_2557@mail.com,+62-204-6324525,"[""Calle Falsa 172""]",43.5,regular
108c1010-b1b2-4e73-adfb-47c807ba7a4b,Cliente_2558,1950-07-13,cliente_2558@test.org,+2-445-5162160,"[""Calle del Sol 998""]",5.84,regular
7709d672-addc-4ff3-a074-c4f2c7d9e026,Cliente_2559,1969-09-22,cliente_2559@example.com,+74-718-8528161,"[""Av. Los Pinos 175""]",19.79,regular
06536455-1a35-43f8-a7f2-690a9bee6d23,Cliente_2560,1996-12-20,cliente_2560@example.com,+4-122-1902415,"[""Calle del Sol 639""]",27.74,regular
dd2d9df2-a26f-48da-bc9a-83e2c34db9dc,Cliente_2561,1989-10-12,cliente_2561@test.org,+46-760-4587221,"[""Av. Los Pinos 428""]",87.78,regular
c49f324d-ada4-44d4-8e03-467169f29b31,Cliente_2562,1989-08-23,cliente_2562@test.org,+18-137-7345818,"[""Calle Falsa 146""]",69.2,regular
c2bba482-ccdb-422e-bc78-293b26ee611f,Cliente_2563,1978-08-16,cliente_2563@mail.com,+11-625-3807357,"[""Av. Los Pinos 746""]",74.92,regular
f9ba84fc-676a-4b9c-aef2-f171bcb0f94c,Cliente_2564,1987-09-24,cliente_2564@test.org,+72-581-3901994,"[""Av. Siempre Viva 573""]",14.89,regular
2830582b-3ddf-424c-8516-f2773d052605,Cliente_2565,1983-05-25,cliente_2565@example.com,+70-225-5298413,"[""Av. Los Pinos 359""]",47.67,regular
32d67907-9df9-4fc7-a734-bdbb1ead25d9,Cliente_2566,1957-01-19,cliente_2566@example.com,+20-449-5462884,"[""Av. Siempre Viva 186""]",43.97,regular
375f48a0-ce47-435b-9929-b21747a0dac0,Cliente_2567,1999-07-28,cliente_2567@mail.com,+49-358-1599333,"[""Av. Siempre Viva 102""]",9.82,regular
6452e0fd-5f9a-42dd-a41f-9838328ed6b9,Cliente_2568,1974-07-02,cliente_2568@mail.com,+54-524-7004478,"[""Calle del Sol 184""]",59.5,regular
f0783c93-f9e5-4221-989c-7f8e22542016,Cliente_2569,1962-09-18,cliente_2569@example.com,+40-968-7539762,"[""Av. Los Pinos 941""]",54.83,regular
4a3587d1-2a0f-406e-a230-393e3b95ff98,Cliente_2570,1953-09-20,cliente_2570@example.com,+30-915-7195242,"[""Av. Siempre Viva 144""]",29.59,regular
0c4ea4f5-9216-43b0-bb1e-b4a79f29870e,Cliente_2571,1998-08-25,cliente_2571@test.org,+27-416-3142065,"[""Calle Falsa 915""]",27.08,regular
9f057761-ecac-4222-a54f-e1c63b7452c6,Cliente_2572,1951-01-20,cliente_2572@example.com,+78-316-5006323,"[""Av. Siempre Viva 588""]",70.16,regular
3d16aec3-c529-4ce2-bc19-409743f8d375,Cliente_2573,1993-12-13,cliente_2573@mail.com,+34-694-9918660,"[""Calle Falsa 837""]",33.12,regular
82665182-5a0a-441c-aa52-d49f72109de5,Cliente_2574,1974-12-08,cliente_2574@mail.com,+42-482-7591495,"[""Calle del Sol 193""]",30.38,regular
f15b8f0c-808d-449c-90c1-f57371170120,Cliente_2575,1983-02-11,cliente_2575@example.com,+48-232-5084132,"[""Av. Los Pinos 923""]",77.1,regular
74e82eb0-7150-43e9-ab59-24d4cd84f856,Cliente_2576,1952-02-03,cliente_2576@mail.com,+37-894-2807404,"[""Calle Falsa 213""]",52.86,regular
4ebde031-cce3-4227-9431-8f94b07ca3d7,Cliente_2577,1999-11-06,cliente_2577@mail.com,+49-394-2743569,"[""Av. Los Pinos 497""]",18.65,regular
115fb0eb-4f27-4717-a25a-68fec7c1f190,Cliente_2578,1979-09-06,cliente_2578@mail.com,+69-153-8428414,"[""Calle del Sol 895""]",83.78,regular
723239ec-5678-41c5-80df-d83696c81d3e,Cliente_2579,1985-06-22,cliente_2579@example.com,+67-695-6983770,"[""Av. Los Pinos 701""]",4.16,regular
a162b99a-4686-4ffd-81cb-66e126cd8085,Cliente_2580,1962-06-14,cliente_2580@mail.com,+93-533-7178353,"[""Av. Los Pinos 900""]",54.69,regular
a64b2742-b5ae-4487-a5c6-e2508eb7303c,Cliente_2581,1986-05-24,cliente_2581@example.com,+65-704-3305474,"[""Calle Falsa 871""]",9.59,regular
9f5fd16a-350e-46a9-a8e0-8fe5000b5f60,Cliente_2582,1990-08-05,cliente_2582@test.org,+65-317-6446403,"[""Calle del Sol 462""]",17.97,regular
d37c0cd9-8790-4ed9-8bda-909e622b8ca4,Cliente_2583,1959-01-03,cliente_2583@mail.com,+26-706-8615876,"[""Calle Falsa 825""]",46.93,regular
042a59e0-fb89-44c3-a4b7-6bc8b23c8c19,Cliente_2584,1981-06-30,cliente_2584@mail.com,+72-725-2998105,"[""Av. Los Pinos 338""]",36.51,regular
5d7a3a7e-f20c-4b29-9e95-b0acc4aba8d0,Cliente_2585,1979-09-13,cliente_2585@example.com,+14-536-1381903,"[""Av. Siempre Viva 208""]",17.22,regular
864f78d0-e92b-496b-9689-71d6d0b6736b,Cliente_2586,1950-08-27,cliente_2586@test.org,+1-628-1721030,"[""Av. Los Pinos 824""]",2.1,regular
d74b9352-9d44-4291-b0e9-48e996641b91,Cliente_2587,1972-03-06,cliente_2587@test.org,+47-526-7739502,"[""Calle Falsa 289""]",64.59,regular
7450c686-0f6b-4220-a963-7d48a6e300be,Cliente_2588,1968-03-20,cliente_2588@test.org,+73-395-5538988,"[""Av. Siempre Viva 727""]",85.84,regular
9164eb3f-2da2-46c4-8026-0a5a9450a451,Cliente_2589,1994-10-05,cliente_2589@test.org,+12-674-3925943,"[""Calle del Sol 132""]",38.98,regular
72d48594-2dce-4811-bfae-595003425cd7,Cliente_2590,1967-06-25,cliente_2590@test.org,+65-411-2834569,"[""Calle Falsa 801""]",37.17,regular
f97a7095-fbb2-46a6-9d35-1027fc6fd830,Cliente_2591,1991-03-27,cliente_2591@mail.com,+65-533-8078238,"[""Calle del Sol 478""]",36.42,regular
bde4c6be-3250-4a44-8089-952b3d7ce772,Cliente_2592,1951-08-31,cliente_2592@example.com,+25-849-1315393,"[""Calle Falsa 637""]",9.04,regular
288910f8-6b02-4b2f-96cf-903e8b70f390,Cliente_2593,1980-01-23,cliente_2593@example.com,+71-857-7290274,"[""Calle del Sol 889""]",67.6,regular
9a0a88f1-f71c-48b2-9f93-ae0934345f48,Cliente_2594,1993-10-01,cliente_2594@example.com,+19-871-5231910,"[""Av. Siempre Viva 75""]",77.5,regular
8ad715b4-5557-48da-8caf-8957323d5f95,Cliente_2595,1990-12-09,cliente_2595@example.com,+94-206-4085360,"[""Calle del Sol 40""]",43.84,regular
e7556cbe-a55c-4d87-af3f-5862f964cd1e,Cliente_2596,1996-11-14,cliente_2596@example.com,+89-458-8891452,"[""Calle del Sol 696""]",45.54,regular
13b93524-0a6c-4842-a00b-37b2d08924b9,Cliente_2597,1956-11-21,cliente_2597@mail.com,+83-870-6002249,"[""Calle Falsa 129""]",93.43,regular
f04bb139-ebaa-47fc-b54b-4eb13b3733ba,Cliente_2598,1982-06-28,cliente_2598@test.org,+96-476-3233707,"[""Calle del Sol 450""]",14.65,regular
d1c703b1-cae2-41be-aad9-a7617dd39e41,Cliente_2599,1960-03-26,cliente_2599@mail.com,+65-584-2046231,"[""Av. Los Pinos 694""]",98.3,regular
1a3833b3-1813-4fb8-8405-6613b4e38c8c,Cliente_2600,1951-05-09,cliente_2600@test.org,+34-335-7915103,"[""Calle Falsa 403""]",6.65,regular
95a7bb68-5681-4141-908d-780903f73edd,Cliente_2601,1954-01-31,cliente_2601@mail.com,+3-864-3241499,"[""Av. Los Pinos 191""]",15.77,regular
4c8bdbbf-adc2-45a4-b34b-3ac70f204f0d,Cliente_2602,1968-06-08,cliente_2602@mail.com,+2-404-6632872,"[""Av. Siempre Viva 85""]",15.08,regular
ff9fa1e1-a380-4888-931c-6eeaa1ea21ec,Cliente_2603,1979-11-19,cliente_2603@example.com,+80-789-6215556,"[""Av. Los Pinos 463""]",22.82,regular
c961d724-7571-43ab-bbab-5459c5f3f1d7,Cliente_2604,1967-01-05,cliente_2604@test.org,+36-132-6877597,"[""Av. Siempre Viva 816""]",88.98,regular
d514ea2b-36a1-4082-b052-ff4e47938848,Cliente_2605,1959-06-01,cliente_2605@mail.com,+3-178-2369594,"[""Calle Falsa 504""]",7.12,regular
25aa7a63-ee55-4ff1-a131-5f3ee6ece58f,Cliente_2606,1975-12-26,cliente_2606@test.org,+51-445-9769372,"[""Calle Falsa 300""]",78.14,regular
368c6ba6-a706-4790-ba20-91ce0377265d,Cliente_2607,1997-07-13,cliente_2607@example.com,+84-333-4394091,"[""Av. Los Pinos 100""]",71.22,regular
35905ae3-718d-4960-a2cb-c25cc2fde5ee,Cliente_2608,1950-03-25,cliente_2608@example.com,+14-936-8068340,"[""Calle del Sol 772""]",69.18,regular
10e962fb-fca5-41ea-8ecc-b157b42085f5,Cliente_2609,1998-06-11,cliente_2609@example.com,+10-275-7892375,"[""Calle Falsa 82""]",42.26,regular
25699131-f306-4530-b7ba-8ce4af4c2759,Cliente_2610,1959-02-04,cliente_2610@mail.com,+31-404-3325835,"[""Av. Siempre Viva 482""]",69.7,regular
ebaf44e1-9eab-4b66-a7d5-d1021e55af9a,Cliente_2611,1991-12-08,cliente_2611@example.com,+48-955-3766073,"[""Calle del Sol 994""]",52.5,regular
93f13b6d-1fff-460f-892d-4f963f786bfd,Cliente_2612,1971-02-18,cliente_2612@example.com,+81-649-7858763,"[""Av. Siempre Viva 935""]",60.55,regular
47dbaaf4-d870-492f-a7d7-742279c861dc,Cliente_2613,1973-02-13,cliente_2613@mail.com,+73-889-9579586,"[""Av. Siempre Viva 473""]",23.54,regular
be2a3244-831d-4f07-b4cf-5a3dfa5aac35,Cliente_2614,2000-08-25,cliente_2614@example.com,+82-153-7909879,"[""Av. Siempre Viva 619""]",45.88,regular
f13f51af-baa2-4a62-bbf6-1a57742a5f2e,Cliente_2615,1987-02-21,cliente_2615@test.org,+14-156-6967693,"[""Av. Los Pinos 295""]",69.25,regular
c324f968-7ed8-4a5e-b674-81cd963b20a9,Cliente_2616,1983-09-03,cliente_2616@example.com,+6-858-3870160,"[""Av. Siempre Viva 699""]",96.5,regular
e8560e3a-f3f7-4087-aa2f-01634d9c1534,Cliente_2617,1952-01-02,cliente_2617@mail.com,+70-961-3167141,"[""Av. Siempre Viva 48""]",85.08,regular
626f4a5f-fb8b-4b63-947a-f4dc089f969f,Cliente_2618,1976-02-27,cliente_2618@example.com,+45-409-4230820,"[""Av. Los Pinos 779""]",41.62,regular
05b5a8fb-1671-400f-8814-f646bd4cf657,Cliente_2619,1955-09-19,cliente_2619@example.com,+92-388-7952657,"[""Calle Falsa 349""]",35.63,regular
d499fa66-08f8-4f08-8065-5f95ceeba618,Cliente_2620,1957-01-11,cliente_2620@example.com,+41-399-1988513,"[""Av. Los Pinos 200""]",41.84,regular
c2754deb-763b-4aaf-81c0-4e3233d22c72,Cliente_2621,1973-01-22,cliente_2621@mail.com,+60-999-9067095,"[""Av. Los Pinos 357""]",43.56,regular
5b764635-a202-4429-9bd4-0ffb103dbd52,Cliente_2622,1972-11-14,cliente_2622@mail.com,+99-359-8400815,"[""Av. Siempre Viva 991""]",44.27,regular
18adb4ec-d153-4fef-a30c-5d16db2fb698,Cliente_2623,1973-11-13,cliente_2623@example.com,+52-334-4947280,"[""Av. Siempre Viva 425""]",75.33,regular
55b8e164-f896-4c65-bd57-061677e63624,Cliente_2624,1954-06-12,cliente_2624@example.com,+33-174-2749283,"[""Av. Siempre Viva 90""]",38.07,regular
99590e12-a419-444e-9769-e1d627d3a5da,Cliente_2625,1998-09-28,cliente_2625@mail.com,+7-911-1788331,"[""Av. Los Pinos 885""]",61.3,regular
9de832c9-8edc-4e11-92cd-209487fc8f52,Cliente_2626,1995-11-21,cliente_2626@test.org,+24-113-3294013,"[""Av. Siempre Viva 327""]",99.51,regular
e414ec4f-b37f-4c2d-b2c6-a2b72ab31f86,Cliente_2627,1993-01-05,cliente_2627@mail.com,+1-835-7650735,"[""Calle Falsa 673""]",29.86,regular
18a9ada9-f48a-4d79-a5db-ebbb77c10a56,Cliente_2628,2000-07-04,cliente_2628@example.com,+71-793-1659864,"[""Av. Los Pinos 322""]",41.03,regular
c5a43462-e5c3-4a7a-862d-f42068abf834,Cliente_2629,1977-05-28,cliente_2629@mail.com,+28-201-1533980,"[""Av. Siempre Viva 144""]",24.59,regular
bf955bdf-eded-4be1-806a-341c7bdffa57,Cliente_2630,1987-10-27,cliente_2630@example.com,+36-880-7512066,"[""Av. Los Pinos 669""]",59.95,regular
64c22ff6-722c-4721-b4b5-0c5e92ac12de,Cliente_2631,1973-03-07,cliente_2631@example.com,+36-377-2056614,"[""Av. Los Pinos 834""]",22.58,regular
8db7f07e-d0a9-4d82-976d-a4464eb8959b,Cliente_2632,1950-07-28,cliente_2632@mail.com,+12-153-9542099,"[""Calle Falsa 743""]",55.97,regular
613337f1-1238-4cd8-8b5e-0ae3efaad144,Cliente_2633,1997-07-11,cliente_2633@test.org,+59-155-9668331,"[""Av. Siempre Viva 63""]",98.84,regular
d474af26-ed16-47e6-87af-cce55ecd8c08,Cliente_2634,1995-11-26,cliente_2634@example.com,+30-318-5181884,"[""Av. Siempre Viva 73""]",8.57,regular
481e3b2e-6084-4ab9-9081-7354859ba207,Cliente_2635,1969-08-31,cliente_2635@mail.com,+21-783-1189891,"[""Calle Falsa 638""]",38.17,regular
459c8348-ac6a-4e98-b4d3-2ac3db504c32,Cliente_2636,1971-08-31,cliente_2636@test.org,+8-385-7843517,"[""Calle Falsa 64""]",66.69,regular
c3930e64-4d98-4f82-9d94-47325b60edf8,Cliente_2637,1979-06-29,cliente_2637@test.org,+56-308-4655078,"[""Calle Falsa 770""]",82.61,regular
752e778a-6379-49a7-9c92-3de26089b3ab,Cliente_2638,1962-02-01,cliente_2638@example.com,+72-664-2315223,"[""Calle del Sol 967""]",9.01,regular
ba4d9614-3f7e-4355-aa91-24eb643d89b2,Cliente_2639,1972-01-23,cliente_2639@example.com,+65-398-9419946,"[""Calle del Sol 958""]",64.59,regular
7e479c7b-56ec-4b47-84b2-c2dd260b2617,Cliente_2640,1972-08-05,cliente_2640@test.org,+33-746-7227968,"[""Av. Los Pinos 76""]",42.91,regular
1c24c4d2-cf7d-44f0-b190-7c44851e4bed,Cliente_2641,1987-03-07,cliente_2641@mail.com,+9-142-5572743,"[""Calle Falsa 978""]",96.08,regular
6c50a321-4717-4d78-81dd-6f95f6ec310e,Cliente_2642,1986-09-05,cliente_2642@example.com,+1-940-4454925,"[""Av. Los Pinos 284""]",17.77,regular
419b62f9-d889-4f0b-bb9c-d9caf6aa6318,Cliente_2643,1965-05-12,cliente_2643@test.org,+92-119-9796123,"[""Av. Los Pinos 18""]",8.88,regular
2ba466ea-1dc4-4a65-b2c3-28bbd8a11d00,Cliente_2644,1984-01-09,cliente_2644@mail.com,+67-796-5386357,"[""Calle del Sol 893""]",87.73,regular
9c28d675-551d-48c9-8f6d-59a19cc532d3,Cliente_2645,1972-08-18,cliente_2645@example.com,+76-634-9515669,"[""Av. Siempre Viva 331""]",29.05,regular
4bb8c448-90d3-482a-ad3c-07d6672febf0,Cliente_2646,1955-09-08,cliente_2646@mail.com,+7-113-1751709,"[""Av. Los Pinos 928""]",63.71,regular
1ea94c5e-e5f1-4d38-be18-c4aa138feb8f,Cliente_2647,1951-11-05,cliente_2647@test.org,+3-452-8522133,"[""Av. Los Pinos 888""]",92.91,regular
215ffd2f-716d-4968-894a-4848fa500a5f,Cliente_2648,1966-08-28,cliente_2648@example.com,+90-859-2364137,"[""Av. Siempre Viva 123""]",17.07,regular
2ae2dc7e-1f82-4c1e-b6a8-37d7903d583c,Cliente_2649,1961-01-24,cliente_2649@mail.com,+52-252-3099221,"[""Av. Siempre Viva 875""]",75.73,regular
30b3ce2f-6f53-4008-a809-27c633ce08d9,Cliente_2650,1982-01-16,cliente_2650@mail.com,+95-785-9111271,"[""Calle del Sol 917""]",31.62,regular
eb1e2f7c-2392-4008-8a60-905ca51bbe1d,Cliente_2651,1960-10-29,cliente_2651@example.com,+78-646-1682835,"[""Av. Los Pinos 21""]",86.32,regular
759fdd0c-1ef5-4edf-8d87-5200da053d9b,Cliente_2652,1990-12-25,cliente_2652@mail.com,+37-781-2583174,"[""Calle Falsa 52""]",6.7,regular
44f18040-deb8-4543-a08c-b1e8ab845671,Cliente_2653,1953-03-17,cliente_2653@test.org,+72-726-2625375,"[""Av. Los Pinos 782""]",74.13,regular
77df32cb-2d15-471e-9130-f7c3611b98df,Cliente_2654,2000-01-05,cliente_2654@example.com,+47-751-6808806,"[""Calle Falsa 3""]",70.68,regular
5c7173f8-cbba-4d5e-a210-8b0517382913,Cliente_2655,1978-11-07,cliente_2655@mail.com,+86-135-7358628,"[""Calle del Sol 15""]",15.26,regular
26f9de51-a198-4a21-a788-5e4b8e41176a,Cliente_2656,1957-09-15,cliente_2656@mail.com,+22-321-4523854,"[""Calle Falsa 393""]",15.78,regular
91caa807-4123-4a0f-890e-1badc34fbdbc,Cliente_2657,1986-08-03,cliente_2657@example.com,+54-439-8536508,"[""Av. Los Pinos 317""]",62.78,regular
44507c2d-eb13-4ee6-bdb1-020e90810fd8,Cliente_2658,1952-05-01,cliente_2658@mail.com,+20-370-2393933,"[""Av. Los Pinos 862""]",42.55,regular
a5bd3d15-61b2-4e7b-9b66-0d54e8e8ee08,Cliente_2659,1954-08-12,cliente_2659@example.com,+70-966-9792340,"[""Calle del Sol 794""]",8.74,regular
b97977c8-e5e4-4de4-b867-f4476880cd0f,Cliente_2660,1965-09-29,cliente_2660@test.org,+84-516-5743031,"[""Av. Los Pinos 780""]",71.0,regular
6d7c6c92-5ddf-4285-871b-ef7f08b0ef3f,Cliente_2661,1963-09-22,cliente_2661@example.com,+78-134-9953834,"[""Calle Falsa 792""]",19.84,regular
e8bdc89a-a8f0-46d7-9916-7f39e8d1f34b,Cliente_2662,1957-02-11,cliente_2662@example.com,+34-756-1200002,"[""Calle Falsa 465""]",89.57,regular
dbc2763b-cb5b-4587-928a-26076a534341,Cliente_2663,1950-12-10,cliente_2663@test.org,+34-973-3297524,"[""Av. Los Pinos 24""]",68.4,regular
6740083b-4dde-479a-a860-1efd9ccaaf06,Cliente_2664,1974-08-30,cliente_2664@example.com,+57-837-1040974,"[""Av. Siempre Viva 275""]",13.05,regular
bec44191-4533-48f2-a2bb-6e1cf646bb89,Cliente_2665,2000-07-25,cliente_2665@test.org,+84-886-4863598,"[""Av. Siempre Viva 823""]",28.46,regular
f833b0d8-8f2a-40ab-9d0d-8649361cc10c,Cliente_2666,1984-12-04,cliente_2666@mail.com,+26-451-8010055,"[""Av. Siempre Viva 11""]",66.51,regular
4e4498d5-6b99-4c6f-a149-dc07fa82ff50,Cliente_2667,1953-06-30,cliente_2667@example.com,+81-127-8961151,"[""Av. Los Pinos 45""]",71.66,regular
10851755-14c8-4682-8bbf-a6ce1cae0d53,Cliente_2668,1989-09-19,cliente_2668@mail.com,+60-818-9944399,"[""Av. Los Pinos 549""]",10.68,regular
76f83890-2cb0-47a9-be32-cf8f76d162d2,Cliente_2669,1974-07-02,cliente_2669@mail.com,+41-497-3248990,"[""Av. Los Pinos 379""]",13.16,regular
832993b1-5b5c-4744-b6f6-0cafd77bc658,Cliente_2670,1989-06-27,cliente_2670@example.com,+43-330-6541201,"[""Calle del Sol 554""]",69.61,regular
6afdcdde-e654-4815-a54d-9fcf87210eb1,Cliente_2671,1995-12-07,cliente_2671@mail.com,+13-146-7591895,"[""Av. Siempre Viva 395""]",63.07,regular
eb19cc82-7c3f-4995-9832-495a5c5b8f38,Cliente_2672,1965-04-25,cliente_2672@mail.com,+53-397-5052242,"[""Calle Falsa 572""]",37.74,regular
4f637a4e-5551-4d6b-b0e4-14a9807091d0,Cliente_2673,1979-08-16,cliente_2673@example.com,+24-222-6033074,"[""Calle del Sol 161""]",56.38,regular
4e79ac37-e815-499e-b18a-29b494c8a584,Cliente_2674,1953-06-15,cliente_2674@mail.com,+83-610-1728467,"[""Calle Falsa 483""]",41.97,regular
f4aaaa9c-74cb-4624-8107-8b868f0e6aa9,Cliente_2675,1950-01-25,cliente_2675@test.org,+16-638-1042644,"[""Calle del Sol 836""]",78.75,regular
53f7974c-7d40-4c6e-8b54-d39466bea87b,Cliente_2676,1986-03-06,cliente_2676@test.org,+67-285-8731114,"[""Calle Falsa 965""]",90.32,regular
9b1b3f1c-d37f-4d1b-bb4c-049dc21f142e,Cliente_2677,1974-09-30,cliente_2677@mail.com,+46-420-9618001,"[""Calle del Sol 624""]",39.48,regular
accac3d9-f3f1-4b8b-864c-10a39df9089c,Cliente_2678,1979-05-31,cliente_2678@example.com,+48-990-2666669,"[""Av. Siempre Viva 549""]",4.59,regular
7904510c-51bd-4a97-905f-58f360cb5972,Cliente_2679,1970-01-24,cliente_2679@mail.com,+8-422-7770317,"[""Calle del Sol 627""]",56.2,regular
bd2572df-7cf8-40e8-93d9-57cf53c23cf6,Cliente_2680,1978-02-02,cliente_2680@mail.com,+74-122-7792867,"[""Calle del Sol 217""]",78.36,regular
d1caacd7-8dee-45da-a994-f4cec2f6836b,Cliente_2681,1997-12-29,cliente_2681@example.com,+79-744-4961604,"[""Av. Los Pinos 251""]",34.63,regular
d41e2d85-e98e-48fe-837e-d6e2ce3fd6b8,Cliente_2682,1963-10-06,cliente_2682@test.org,+60-413-2235353,"[""Calle Falsa 120""]",46.84,regular
97030ba0-6ac9-4df2-bcb6-65911150c894,Cliente_2683,1969-04-24,cliente_2683@mail.com,+13-862-1543504,"[""Av. Los Pinos 179""]",50.78,regular
53f9a282-3cd2-455d-8f01-ec81a2f08ae9,Cliente_2684,1950-05-22,cliente_2684@example.com,+1-595-1414974,"[""Calle Falsa 919""]",72.87,regular
03f573bc-302e-4500-be9e-1b422f906664,Cliente_2685,1995-06-03,cliente_2685@example.com,+79-632-8058866,"[""Calle Falsa 838""]",6.9,regular
5a238890-55f4-4940-8d13-ca6c3e108d93,Cliente_2686,1991-03-27,cliente_2686@test.org,+69-579-6135931,"[""Av. Los Pinos 648""]",89.97,regular
f4a67625-963f-4c30-8a29-b102f9735953,Cliente_2687,1969-07-19,cliente_2687@test.org,+47-313-1690663,"[""Av. Siempre Viva 904""]",93.99,regular
82ebce42-e0dc-417e-be5b-09104a906021,Cliente_2688,1958-12-20,cliente_2688@test.org,+53-825-3166887,"[""Calle del Sol 903""]",43.02,regular
fdfe20a7-af12-4c62-9bfd-b04ca1007f68,Cliente_2689,1970-07-28,cliente_2689@mail.com,+90-928-5203630,"[""Calle Falsa 523""]",53.41,regular
a4584585-463e-4824-b375-a9d8aa231898,Cliente_2690,1970-10-19,cliente_2690@test.org,+30-625-3568256,"[""Calle Falsa 70""]",15.71,regular
c209bdca-d150-44a6-acfc-b948a4e9941f,Cliente_2691,1950-01-24,cliente_2691@test.org,+69-936-3798286,"[""Av. Siempre Viva 579""]",31.43,regular
46d53b3d-7812-48db-8589-373b9993c004,Cliente_2692,1966-07-04,cliente_2692@mail.com,+16-205-8267093,"[""Av. Los Pinos 205""]",30.7,regular
8ed51020-ac48-452f-9554-b974d51f1e7e,Cliente_2693,1972-06-06,cliente_2693@mail.com,+1-324-5833843,"[""Av. Siempre Viva 384""]",62.1,regular
2b02932a-e3a3-4182-a3fe-e4c46a6cce44,Cliente_2694,1979-09-10,cliente_2694@test.org,+50-250-5570118,"[""Calle del Sol 106""]",19.93,regular
d35202da-082e-4907-9076-4e39abfd11f9,Cliente_2695,1981-01-14,cliente_2695@example.com,+84-619-8873812,"[""Calle Falsa 711""]",54.82,regular
78e8da19-dc24-4493-86e4-69f8e7b71729,Cliente_2696,1957-02-23,cliente_2696@mail.com,+97-717-4265874,"[""Calle Falsa 267""]",38.87,regular
3f2aa00a-9c03-4618-a913-5c31c9881c24,Cliente_2697,1961-01-08,cliente_2697@example.com,+33-963-8795783,"[""Av. Siempre Viva 933""]",31.95,regular
0ab9ae05-30e4-4925-b4fe-086a6a569544,Cliente_2698,1985-09-28,cliente_2698@mail.com,+99-820-7926787,"[""Calle Falsa 621""]",11.57,regular
c2f1f813-b4a4-4ef5-848a-9fab03c80c0d,Cliente_2699,1983-01-27,cliente_2699@mail.com,+40-685-4022615,"[""Calle del Sol 875""]",51.71,regular
c0fe4122-2028-479f-b664-d057193fcc91,Cliente_2700,1957-03-04,cliente_2700@test.org,+6-783-1209602,"[""Calle del Sol 751""]",37.27,regular
